"Compounds ID"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: Metabolika Search"	"Annotation Source: ChemSpider Search"	"FISh Coverage"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# Metabolika Pathways"	"Metabolika Pathways"	"mzCloud Best Match"	"mzCloud Best Sim. Match"	"MS2"	"Area: TRB00001_Blank_1.raw (F29)"	"Area: UMB00001_Blank_1.raw (F30)"	"Area: SCBIBlank4_1.raw (F31)"	"Area: SERCBLANK_2.raw (F32)"	"Area: SB00054_ACERRU.raw (F1)"	"Area: SB00061_ACERRU.raw (F2)"	"Area: SB00158_ACERRU.raw (F3)"	"Area: SB00174_ACERRU.raw (F4)"	"Area: SB00237_ACERRU.raw (F5)"	"Area: SBP00000_ACERRU.raw (F6)"	"Area: SR00044_ACERRU.raw (F7)"	"Area: SR00048_ACERRU.raw (F8)"	"Area: SR00054_ACERRU.raw (F9)"	"Area: SR00058_ACERRU.raw (F10)"	"Area: SR00063_ACERRU.raw (F11)"	"Area: SRP00001_ACERRU.raw (F12)"	"Area: TR00003_ACERRU.raw (F13)"	"Area: TR00007_ACERRU.raw (F14)"	"Area: TR00016_ACERRU.raw (F15)"	"Area: TR00021_ACERRU.raw (F16)"	"Area: TR00073_ACERRU.raw (F17)"	"Area: TRP00001_ACERRU.raw (F18)"	"Area: UM00109_ACERRU.raw (F19)"	"Area: UM00110_ACERRU.raw (F20)"	"Area: UM00113_ACERRU.raw (F21)"	"Area: UM00143_ACERRU.raw (F22)"	"Area: UM00144_ACERRU.raw (F23)"	"Area: UM00149_ACERRU.raw (F24)"	"Area: UM00160_ACERRU.raw (F25)"	"Area: UMP0001_ACERRU.raw (F26)"	"Group Area: Control"	"Group Area: Sample"	"Group CV [%]: Control"	"Group CV [%]: Sample"	"Ratio: (Sample) / (Control)"	"Log2 Fold Change: (Sample) / (Control)"	"P-value: (Sample) / (Control)"	"Adj. P-value: (Sample) / (Control)"
"9658"	"N-methylethanolamine phosphate"	"C3 H10 N O4 P"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"155.03492"	"3.013"	"7697434.25140981"	"1"	"0"	"6"	"Adenosylcobalamin biosynthesis II (aerobic);Adenosylcobalamin biosynthesis I (anaerobic);Superpathway of phospholipid biosynthesis II (plants);Superpathway of phosphatidylcholine biosynthesis;Superpathway of choline biosynthesis;Superpathway of L-threonine metabolism"	""	""	"PreferredDDA"	"450318.792119911"	"2363661.88601442"	"375558.420228931"	"307596.806548925"	"646533.803918933"	"626069.810966533"	"813918.659096625"	"815279.606702725"	"340319.775119137"	"254799.783367498"	"234543.075537926"	"220332.023448452"	"164657.619014687"	"208930.820287116"	"221739.433102052"	"253750.168971828"	"489521.036189597"	"464953.064783"	"472442.921786923"	"317594.655851279"	"291974.671047415"	"535232.675967519"	"2540441.36429594"	"342976.160359016"	"559196.080562014"	"7697434.25140981"	"1667444.94317781"	"3236552.55892411"	"1182974.04507243"	"4105463.42472553"	"412938.606174421"	"480981.97898826"	"113.76486647042"	"151.249226156325"	"1.165"	"0.22"	"0.999515927914549"	"0.999732601217812"
"5781"	"Niacin"	"C6 H5 N O2"	"Full match"	"No results"	"Full match"	"Full match"	""	"123.03202"	"0.709"	"7678639.2752495"	"2"	"0"	"6"	"Adenosylcobalamin biosynthesis II (aerobic);Adenosylcobalamin biosynthesis I (anaerobic);Other"	""	""	"NoMSn"	"10185.9629657911"	"30354.6640546856"	"53633.7787437676"	"7588.33308125197"	"1226536.66268606"	"1343947.87718354"	"6190197.95734286"	"2555844.38491853"	"1496241.39783333"	"2900313.72502959"	"5329325.09735547"	"1268887.80898334"	"4363544.66159847"	"7678639.2752495"	"3917065.50845316"	"3755527.06787978"	"2563431.12639197"	"2176038.93574423"	"2961620.61652221"	"6285540.28646236"	"4058493.51984363"	"2702503.79463757"	"258346.221044005"	"454303.75689554"	"74629.9590506278"	"89476.4580130368"	"13537.8668313041"	"163253.099606543"	"14263.2814173013"	"988190.192007635"	"20270.3135102384"	"2365941.66033138"	"84.0109611529736"	"87.599734607251"	"116.720"	"6.87"	"0.000167687935746736"	"0.000358395297691886"
"5836"	"4-Hydroxycoumarin"	"C9 H6 O3"	"Full match"	"Full match"	"Partial match"	"Not the top hit"	""	"162.03168"	"14.142"	"7562114.48565777"	"3"	"3"	"1"	"Superpathway of scopolin and esculin biosynthesis"	"85.1"	""	"PreferredDDA"	"1361792.23065368"	"3205598.21623371"	"4812616.3365257"	"1448764.95224308"	"1341892.20391634"	"1288505.15545728"	"1913042.99935011"	"2010372.65923954"	"1913948.22580625"	"5860915.42950432"	"5099873.18790475"	"4951620.6761944"	"3562203.76073896"	"4843652.30390539"	"4311196.91941442"	"5709006.3936554"	"1535758.27575141"	"1760968.14097294"	"1432585.18832375"	"1517773.77932361"	"1513340.17807607"	"1887820.41314768"	"3890863.94250915"	"2855751.72631789"	"2851729.33793198"	"5021178.63056134"	"2991648.9876987"	"2621056.91353538"	"2916787.4541391"	"7562114.48565777"	"2327181.58423839"	"2853740.53212494"	"60.6024724833893"	"54.089000321078"	"1.226"	"0.29"	"0.630300090145824"	"0.766166704727043"
"5842"	"20S-Protopanaxatriol"	"C30 H52 O4"	"Full match"	"No results"	"No results"	"Full match"	""	"476.38420"	"18.358"	"7554913.72459661"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"589756.892038538"	"7554913.72459661"	"544506.282919499"	"683523.525756558"	"429778.35932995"	"525178.560145674"	"1197662.04991707"	"738669.718617312"	"937059.608541533"	"2756803.12795447"	"1501461.33463503"	"589108.922147336"	"594724.212587129"	"1631306.15029504"	"512113.774752532"	"2465480.63215819"	"679670.178087132"	"840594.273907543"	"1071109.15996456"	"549630.911498026"	"558418.862055624"	"623814.550428264"	"1254681.81415017"	"3022884.60237944"	"1594409.58066503"	"1581096.374385"	"1269826.39348482"	"1301589.45421953"	"1024705.29706946"	"2055192.35656676"	"636640.208897548"	"1047907.22851701"	"148.301964435"	"59.4988902706891"	"1.646"	"0.72"	"0.889766626855668"	"0.943641557916706"
"5853"	"Lupulon"	"C26 H38 O4"	"Full match"	"No results"	"No results"	"Full match"	""	"414.27510"	"15.776"	"7533479.15934084"	"2"	"0"	"0"	""	""	""	"PreferredDDA"	"209608.290789138"	"7533479.15934084"	"558506.563897354"	"139958.731030211"	"168703.838388074"	"686447.452718213"	"251311.829528174"	"251295.057252051"	"450799.233171292"	"1394647.29814068"	"294413.093756812"	"250793.48538243"	"250638.466790655"	"621949.299766645"	"790900.29483402"	"7288207.75866031"	"231413.80556017"	"223688.648171436"	"218104.415089208"	"2617102.44567404"	"232551.959599943"	"6762910.5725753"	"4238045.31051362"	"4122623.92201765"	"4971093.0162985"	"5268678.69546515"	"4829078.45474761"	"6212880.05478869"	"5550715.74286366"	"1672976.3910898"	"384057.427343246"	"738673.873776116"	"171.533751434486"	"108.196057090648"	"1.923"	"0.94"	"0.594935445094101"	"0.735330433526771"
"5867"	"Betaine"	"C5 H11 N O2"	"Full match"	"Full match"	"Partial match"	"Not the top hit"	""	"117.07895"	"21.415"	"7501392.05515966"	"8"	"3"	"8"	"Superpathway of L-lysine degradation;Other"	"96.9"	""	"PreferredDDA"	"47574.3287241375"	"4960177.78128409"	"49754.3124182136"	"531309.621424351"	"3819864.76318423"	"3286263.44789639"	"51507.713005087"	"46761.3288157762"	"249274.985561762"	"586216.645505274"	"48715.5291300782"	"2447046.89451267"	"2386879.01667208"	"2426482.0839981"	"49929.3090886154"	"429170.660678753"	"2428104.45863803"	"2617971.48962098"	"230901.532023822"	"2439408.24622279"	"2503568.50002638"	"85035.0965456576"	"91091.4941524556"	"3567180.70475516"	"3479168.43855482"	"5001298.70726241"	"26720.9842791489"	"3315013.97121676"	"4289314.01339822"	"7501392.05515966"	"290531.966921282"	"2427293.27131807"	"170.783060053519"	"94.6093453222216"	"8.355"	"3.06"	"0.446470518384655"	"0.588619261938703"
"5880"	"(22S)-22-hydroxycampest-4-en-3-one"	"C28 H46 O2"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"414.34931"	"17.880"	"7467725.192493"	"7"	"0"	"6"	"Superpathway of cholesterol biosynthesis;Cholesterol biosynthesis II (via 24,25-dihydrolanosterol);Other"	""	""	"NoMSn"	"353343.12005784"	"496769.019676892"	"788121.28080623"	"355883.654659912"	"2507116.17616847"	"2609721.92526174"	"2148857.47632564"	"1678922.78924752"	"1681325.47988043"	"1463829.63844123"	"876063.628517997"	"1136250.30923983"	"829405.711294194"	"935605.572423696"	"1450801.28086749"	"1192814.54902053"	"526990.765456214"	"262631.647039552"	"340585.558872361"	"823736.172501505"	"540785.364289227"	"7467725.192493"	"1103862.5849249"	"2277166.45060612"	"1503351.58229599"	"3092481.35081493"	"2463222.6794952"	"1571538.13170401"	"2134659.1358674"	"7269037.87709147"	"426326.337168402"	"1483590.61036861"	"40.9932966359855"	"92.2250031889568"	"3.480"	"1.80"	"0.00202292386738324"	"0.00375339891882155"
"5899"	"1-(3,4-Dihydroxyphenyl)-5-hydroxy-3-decanone"	"C16 H24 O4"	"Full match"	"No results"	"No results"	"Full match"	""	"280.16715"	"13.446"	"7419551.64274954"	"2"	"0"	"0"	""	""	""	"PreferredDDA"	"3912030.89388321"	"1341057.00538338"	"1769113.90475276"	"331377.31017286"	"121492.546970054"	"174353.080214468"	"691089.756189847"	"448882.868591652"	"702678.015233094"	"3895769.68156862"	"2499776.47973057"	"2935375.35504329"	"4957816.23832732"	"2172724.3859467"	"1876010.02294514"	"7419551.64274954"	"3307366.53819462"	"4007503.54565731"	"4009523.28075906"	"4048515.11409553"	"3925491.13287448"	"4401728.65420578"	"755985.716684511"	"360239.194567286"	"3379238.13232444"	"1009701.17086855"	"225213.406301364"	"1583489.04262335"	"2537865.33549789"	"466945.82780692"	"1555085.45506807"	"2336250.43283864"	"82.0342216926492"	"78.9207885021713"	"1.502"	"0.59"	"0.848452821968717"	"0.920341878676353"
"5930"	"(2E)-3-(6-Hydroxy-4-oxido-3-oxo-1,4-cyclohexadien-1-yl)acrylate"	"C9 H6 O5"	"Full match"	"No results"	"No results"	"Full match"	""	"194.02160"	"9.391"	"7349592.66605359"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"113235.284123803"	"37220.247288723"	"93756.3323577844"	"63893.5195738579"	"6497247.54965789"	"4488403.58603554"	"7349592.66605359"	"5662537.15094742"	"3514056.95863587"	"5996310.2077"	"3397443.20027508"	"3409462.59979621"	"4843717.24029999"	"5514492.61236393"	"5901377.70855774"	"5546169.63703284"	"4562400.13396962"	"1999523.86121117"	"2660893.62504109"	"1330135.6068985"	"2091131.79652614"	"2807140.23167426"	"268020.906307405"	"2558701.40537014"	"4566161.91735406"	"93542.0558158167"	"1073520.38268818"	"1186483.36571206"	"140429.988787793"	"1827594.40522237"	"78824.9259658212"	"3403452.90003565"	"43.370183818342"	"61.6527131831604"	"43.177"	"5.43"	"1.65613086674863E-06"	"4.92888060400689E-06"
"6620"	"(3E,5E,7E,9E,11E,13E)-14-[(1R,4R)-4-Hydroxy-2,2-dimethyl-7-oxabicyclo[4.1.0]hept-1-yl]-3,8,12-trimethyl-3,5,7,9,11,13-tetradecahexaenal"	"C25 H34 O3"	"Full match"	"No results"	"No results"	"Full match"	""	"382.25053"	"14.889"	"7263395.45568668"	"2"	"0"	"0"	""	""	""	"PreferredDDA"	"321315.576012476"	"185980.126606222"	"210372.565189916"	"105383.258140365"	"1433187.63424991"	"1777798.53282808"	"2965549.69872587"	"2059667.79587308"	"1426208.49660958"	"3467180.4827062"	"6005345.74676779"	"3902119.65139647"	"2653734.26479277"	"3714161.28772798"	"1976991.21575456"	"7263395.45568668"	"579615.252994478"	"737776.65473331"	"509900.325220855"	"853209.629546518"	"652771.367929354"	"6128362.45427552"	"1362035.59555415"	"796277.577287288"	"925102.550018274"	"854696.747247083"	"498013.626448376"	"681976.73782269"	"1234334.27379888"	"6050895.69375186"	"198176.345898069"	"1429698.06542974"	"43.3246925435476"	"87.2364642922326"	"7.214"	"2.85"	"0.000153960195247378"	"0.000330922218362142"
"5993"	"Naringenin"	"C15 H12 O5"	"Full match"	"Full match"	"Full match"	"Partial match"	""	"272.06860"	"8.713"	"7240251.28268452"	"17"	"2"	"3"	"Superpathway of isoflavonoids (via naringenin);Other"	"93.1"	""	"PreferredDDA"	"53437.721797386"	"58581.2051373355"	"79121.3028607835"	"37565.4618161356"	"3222744.70796714"	"871638.603588603"	"4536404.32731869"	"5002955.68996896"	"2723883.73899897"	"4281165.538389"	"4053003.56307105"	"3539391.85841735"	"4103740.77543234"	"6685354.84918267"	"5950817.70477905"	"7240251.28268452"	"2464909.05524516"	"2118526.89244994"	"1421431.98747093"	"1501190.75234494"	"801172.023970264"	"1664038.74112243"	"819326.160790287"	"423129.604983478"	"822046.771073609"	"1573360.73430638"	"374867.767381805"	"534793.694013899"	"2268116.22755456"	"1292427.84092313"	"56009.4634673608"	"2193321.56000225"	"29.9906544294336"	"74.0842850603993"	"39.160"	"5.29"	"1.31785805027844E-09"	"7.20490112041593E-09"
"6012"	"Genistein"	"C15 H10 O5"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"270.05259"	"4.249"	"7184158.36986314"	"14"	"0"	"2"	"Superpathway of isoflavonoids (via naringenin);Other"	""	""	"NoMSn"	"18218.5151561361"	"8789.86199568591"	"18240.7672175217"	"15970.5711597896"	"1818758.22841936"	"237626.829339627"	"801078.24753965"	"7184158.36986314"	"575317.917256151"	"2039376.84759667"	"302435.504077331"	"819813.188821575"	"609536.400414393"	"654455.043503512"	"1370542.5375203"	"119952.007932166"	"2815771.80277322"	"520385.000552031"	"187004.418901316"	"2306789.79224951"	"6512917.52192597"	"2513457.48818728"	"11019.5052058998"	"16915.7989507974"	"19636.0733483691"	"372667.18614141"	"347340.929735872"	"118205.26531538"	"567879.960561342"	"1080176.87714236"	"17094.5431579629"	"592427.158835272"	"29.2195779480013"	"139.952459139969"	"34.656"	"5.12"	"9.88231163058202E-10"	"5.55418492688041E-09"
"6058"	"DL-a-Aminocaprylic acid"	"C8 H17 N O2"	"Full match"	"Full match"	"No results"	"No results"	""	"159.12575"	"1.571"	"7096671.64888867"	"0"	"1"	"0"	""	"84.0"	""	"PreferredDDA"	"13073.1804060209"	"42070.5138093013"	"12855.0041142656"	"11636.2278944366"	"204907.961493517"	"321042.057272088"	"1735111.70568557"	"176037.569676847"	"1261768.09889853"	"1178021.49551634"	"190841.632359879"	"1659255.67028216"	"551836.971937625"	"1088034.19842208"	"1198937.69411944"	"86318.5986784914"	"2781322.09046405"	"4323477.10068861"	"1041862.32323694"	"7096671.64888867"	"6069440.72291808"	"3303579.25126988"	"35311.2053644265"	"17299.1087819374"	"37011.2318605915"	"21371.1101955919"	"12054.5803829917"	"16357.153610589"	"10162.703435062"	"113446.853886231"	"12964.0922601433"	"436439.514604856"	"74.2791875063513"	"144.180295942037"	"33.665"	"5.07"	"2.38236549012421E-05"	"5.81049513554615E-05"
"6060"	"saccharopine"	"C11 H20 N2 O6"	"Full match"	"No results"	"Full match"	"Full match"	""	"276.13234"	"0.677"	"7095433.00575385"	"1"	"0"	"1"	"Superpathway of L-lysine degradation"	""	""	"NoMSn"	"156391.918978449"	"4831.67659796057"	"30498.8729260425"	"13697.5803143535"	"400547.93383496"	"261551.168833295"	"333671.385540769"	"312174.253986676"	"451139.055756345"	"439025.601021982"	"1786590.83312275"	"305347.374941982"	"7095433.00575385"	"399331.87222752"	"249271.123612261"	"2827334.14506941"	"767249.531902291"	"1515262.12470146"	"694627.324329696"	"354796.492332547"	"280354.39411243"	"563107.526469213"	"23635.8678803228"	"43448.9461064239"	"21952.6638260838"	"22256.8221419565"	"23158.2073202519"	"29347.4034769239"	"31946.1736481358"	"202327.24069443"	"22098.226620198"	"322922.819763723"	"137.920286749617"	"193.102920592685"	"14.613"	"3.87"	"0.0395085756142648"	"0.0633139934134912"
"7552"	"6-Methoxyquinoline"	"C10 H9 N O"	"Full match"	"Full match"	"No results"	"Partial match"	""	"159.06830"	"5.898"	"7079930.50686676"	"1"	"2"	"0"	""	"87.2"	""	"PreferredDDA"	"15499.117310822"	"38506.7113800095"	"15690.5450482966"	"13024.1620286518"	"17219.3476601354"	"16698.4856952037"	"591632.640881684"	"23917.8587696319"	"24410.7238472132"	"152922.309885272"	"46124.3298113288"	"36387.4150984421"	"27792.0614996815"	"57886.754331747"	"5966700.55597194"	"83327.6003890246"	"4147514.03675573"	"4828732.47814629"	"1620115.13495967"	"127158.695239604"	"53163.9311139219"	"3955299.92247716"	"204860.924024001"	"761355.138553535"	"30090.7803750119"	"34249.113906015"	"28048.5945723186"	"23658.978246373"	"30336.7336074949"	"7079930.50686676"	"15594.8311795593"	"55525.3427228345"	"57.7668618550901"	"182.807062338471"	"3.560"	"1.83"	"0.000248422961295105"	"0.000518278293103739"
"6136"	"PHENYLACETAMIDE"	"C8 H9 N O"	"Full match"	"No results"	"No results"	"Full match"	""	"135.06847"	"0.922"	"6923471.01999025"	"4"	"0"	"0"	""	""	""	"PreferredDDA"	"31984.6709602628"	"26785.8806574233"	"50148.1349236029"	"90794.4817340513"	"1110442.34157918"	"1625774.88331651"	"1515781.36128306"	"3170084.31775024"	"1381356.18274738"	"2236173.27346736"	"2599327.17488288"	"2317803.46751062"	"2079307.49248848"	"3240548.6907772"	"1640251.78572747"	"376406.557998012"	"2374886.90530467"	"6634632.37380292"	"4550863.07474606"	"6923471.01999025"	"6136064.01261968"	"3949356.06594226"	"390484.977776274"	"375305.013634324"	"240119.224312771"	"181013.481767655"	"146677.341427444"	"257495.278288041"	"298131.440407157"	"1321714.33183741"	"41066.4029419329"	"1633013.33452199"	"58.1366691943077"	"91.7881581915006"	"39.765"	"5.31"	"9.48288510039338E-06"	"2.46632168044556E-05"
"6162"	"3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate"	"C6 H9 N2 O5 P"	"Full match"	"No results"	"Full match"	"Full match"	""	"220.02590"	"1.850"	"6869920.94766734"	"1"	"0"	"1"	"Superpathway of histidine, purine, and pyrimidine biosynthesis"	""	""	"PreferredDDA"	"56000.9244578174"	"23946.2729034223"	"50982.505908863"	"13552.6768482908"	"2238313.27741467"	"2018026.87992146"	"2083526.52229559"	"1397426.22691833"	"2566130.79810237"	"3995878.37074849"	"1810856.06236109"	"3626889.88658659"	"4126223.04049891"	"2009111.04740446"	"2065640.46181585"	"286188.394856913"	"4223047.59084777"	"6869920.94766734"	"2525660.20109258"	"4293260.62791877"	"5265716.19237392"	"4726144.74568255"	"58699.193140602"	"69439.0028487903"	"49132.9779807558"	"65969.5397233618"	"97591.8244331411"	"34564.9284105679"	"82349.7961024085"	"527378.392374976"	"37464.3894061427"	"2041833.67086865"	"57.0434700600164"	"88.5227242877417"	"54.501"	"5.77"	"1.93962068932564E-05"	"4.81212224863255E-05"
"6166"	"23UXW8136A"	"C8 H10 O3"	"Full match"	"No results"	"No results"	"Full match"	""	"154.06287"	"0.691"	"6865460.98777301"	"2"	"0"	"0"	""	""	""	"NoMSn"	"12127.6374926679"	"40009.2499868414"	"75329.1500689093"	"36607.4288058757"	"4322226.5392645"	"4536767.12859951"	"6771812.0832285"	"3322120.17167047"	"4362539.43292467"	"5520164.83411664"	"1589182.41486966"	"3918724.63493589"	"3924689.73128445"	"4827501.05043292"	"2787392.23714526"	"4316852.78203815"	"5964740.57396757"	"6865460.98777301"	"3403268.53846335"	"4149790.40717996"	"5802629.90446767"	"4221178.12747249"	"315732.224211995"	"456053.437181951"	"590923.851373822"	"366240.864166819"	"396601.20266139"	"882276.435222319"	"394718.944403003"	"2772948.73827874"	"38308.3393963585"	"3921707.18311017"	"63.4546329530776"	"63.2916385931771"	"102.372"	"6.68"	"0.000194084243720826"	"0.000410600056632922"
"6168"	"DEET"	"C12 H17 N O"	"Full match"	"Full match"	"No results"	"Full match"	""	"191.13111"	"10.858"	"6858919.57808343"	"1"	"1"	"0"	""	"99.1"	""	"PreferredDDA"	"291123.734680808"	"177730.076847842"	"459311.247443705"	"426398.081034908"	"834233.244926366"	"1449443.92895378"	"4639823.36076831"	"3252887.18270514"	"6858919.57808343"	"3853702.68450096"	"4116159.07249116"	"1675435.28023711"	"971488.308773707"	"1807115.12961962"	"3132611.67693436"	"3414407.00420506"	"1077151.8398405"	"875509.977138938"	"1092433.45110559"	"2036338.60895864"	"1028922.0556831"	"1303824.45177524"	"779284.054896399"	"501851.981719165"	"569463.263621969"	"135349.031447883"	"565647.979113675"	"372868.386947826"	"640905.362527781"	"450654.289407695"	"358760.907857858"	"1084792.64547305"	"38.279887043469"	"90.3859534770719"	"3.024"	"1.60"	"0.00123154467504316"	"0.00234677169914614"
"6197"	"N-(5-Amino-2,6-dioxo-1,2,3,6-tetrahydro-4-pyrimidinyl)-5-O-phosphonatopentofuranosylamine"	"C9 H13 N4 O9 P"	"Full match"	"No results"	"No results"	"Full match"	""	"352.04039"	"4.838"	"6805117.60766043"	"1"	"0"	"0"	""	""	""	"NoMSn"	"14069.5914771374"	"7352.54357762296"	"13774.2253721365"	"12289.0168627064"	"44212.3822276446"	"46027.0087252695"	"21824.2781314109"	"75429.1215726257"	"14301.0628400782"	"31328.3228201397"	"22272.5382931492"	"14658.6184232809"	"16915.7579076076"	"21760.4677334226"	"17320.8088960605"	"236720.363125004"	"720563.95020391"	"6805117.60766043"	"905695.427746645"	"2037290.76312607"	"1393884.81436938"	"256176.763351362"	"29142.4310780689"	"18275.8538019163"	"42585.6112975076"	"94299.5176371394"	"18996.0341320902"	"29517.3984864591"	"25663.7880396912"	"81314.6023089867"	"13031.6211174214"	"36956.9670588236"	"26.2115098003025"	"274.872172332939"	"2.836"	"1.50"	"3.04592648355171E-05"	"7.29164583105294E-05"
"6257"	"Phloroglucinol"	"C6 H6 O3"	"Full match"	"No results"	"No results"	"Full match"	""	"126.03154"	"5.340"	"6697085.73551086"	"3"	"0"	"0"	""	""	""	"NoMSn"	"240147.503542859"	"191938.693231605"	"245813.412444358"	"158110.776256696"	"2165152.38219929"	"1013801.62531976"	"1814896.52396442"	"2479248.00337729"	"976448.825009245"	"1552269.09722785"	"139906.499073607"	"82152.6698637166"	"218015.416077034"	"1518437.17218052"	"1317004.29368822"	"419580.004070845"	"3673047.22538979"	"3355831.73983033"	"821207.00017216"	"4182286.86886738"	"6697085.73551086"	"4329155.81954941"	"470105.161987902"	"718838.460525919"	"1169457.00268595"	"1396679.40184281"	"275154.992891812"	"1010076.38309431"	"454019.733723656"	"1297941.50044035"	"216043.098387232"	"1233699.25156315"	"19.9318646992742"	"95.0967606291242"	"5.710"	"2.51"	"2.69616367256276E-07"	"9.27962927545237E-07"
"6292"	"Psilocin"	"C12 H16 N2 O"	"Full match"	"No results"	"No results"	"Full match"	""	"204.12621"	"5.775"	"6649977.30330927"	"2"	"0"	"0"	""	""	""	"NoMSn"	"17884.2374509099"	"17969.1703795172"	"17476.1765055282"	"15264.5002351521"	"64297.0267746121"	"27565.776647855"	"58757.8396133431"	"42668.1758030151"	"47608.5496666961"	"68721.6397267"	"141476.568549822"	"41619.6925459208"	"36905.0173473765"	"40957.3037019125"	"42715.2967043526"	"48229.4323451112"	"1231624.37471364"	"3756419.65822694"	"263545.640260333"	"6649977.30330927"	"1511791.46591231"	"2874779.05398656"	"27195.6690557566"	"19596.4281570116"	"16137.0827551972"	"19246.8961337863"	"24227.9315881458"	"20199.3625392935"	"28891.7480602124"	"36120.5305538156"	"17680.206978219"	"42691.7362536839"	"7.43104918856345"	"233.44870120801"	"2.415"	"1.27"	"8.02827682442535E-05"	"0.000179264884603901"
"6325"	"Quercitrin"	"C21 H20 O11"	"Full match"	"No results"	"Full match"	"Full match"	""	"448.10033"	"7.936"	"6600933.07324528"	"12"	"0"	"1"	"Superpathway of flavones and derivatives biosynthesis"	""	""	"NoMSn"	"18471.815937246"	"17037.8136482191"	"414381.352126067"	"26039.3570369055"	"1034225.65080437"	"507253.355487458"	"1062862.90858629"	"2005476.225583"	"237805.440015"	"886834.833021174"	"343676.192805888"	"210239.026051001"	"3148714.82961825"	"184461.873785863"	"1586831.38956772"	"2371479.39845837"	"260692.036080567"	"6600933.07324528"	"1277220.62204937"	"3839447.48817895"	"206301.031572444"	"1903314.07310256"	"102416.963206968"	"114836.419187632"	"98610.0247998304"	"246426.952388473"	"402088.84881736"	"2122830.36484064"	"186386.663197331"	"410363.992287074"	"22255.5864870758"	"458808.673887266"	"165.547001732478"	"124.574786953473"	"20.615"	"4.37"	"0.0341186054240962"	"0.0551167427168478"
"6349"	"1-Tetradecylamine"	"C14 H31 N"	"Full match"	"Full match"	"No results"	"No results"	""	"213.24554"	"12.104"	"6562781.18169569"	"0"	"1"	"0"	""	"91.3"	""	"PreferredDDA"	"491750.412372933"	"550291.577577087"	"79578.3592521381"	"623158.257728742"	"798373.879552526"	"668461.211213118"	"76419.8513676809"	"81915.6404663479"	"787403.400557279"	"1262729.28000266"	"997826.342215918"	"1460724.42273135"	"1347432.08698403"	"1936747.07846312"	"1177624.40942528"	"5021188.88876712"	"661598.376960552"	"650152.472265306"	"648070.735245135"	"690883.972455629"	"617561.547236325"	"1017917.62529964"	"2171772.22182971"	"2649615.4459057"	"2375968.66133555"	"1850321.70355219"	"2791901.66991177"	"2445523.95338377"	"2229737.61788712"	"6562781.18169569"	"521020.99497501"	"1220176.84471397"	"55.8799075660423"	"88.3712567728854"	"2.342"	"1.23"	"0.083774127840396"	"0.128802878953767"
"6350"	"Phosphoryethanolamine"	"C2 H8 N O4 P"	"Full match"	"No results"	"Full match"	"Full match"	""	"141.01864"	"2.498"	"6562107.78863446"	"1"	"0"	"3"	"Superpathway of phospholipid biosynthesis II (plants);Superpathway of phosphatidylcholine biosynthesis;Superpathway of choline biosynthesis"	""	""	"NoMSn"	"25666.9945864716"	"13542.0509088202"	"25225.3642351241"	"23212.7214238092"	"1932840.00828927"	"1499905.51086986"	"2412538.7606805"	"2659667.61165006"	"3675720.73301669"	"3001296.83875284"	"5155355.33324704"	"3320257.37636272"	"2346898.82987233"	"2867189.87531178"	"1976367.02450748"	"557386.616814604"	"4604245.12070579"	"5351705.23531978"	"3544295.11445899"	"5954431.65248536"	"6562107.78863446"	"5821352.45673957"	"502986.121385565"	"456482.167091908"	"534720.748016889"	"90933.4874939004"	"173690.467857622"	"281017.200333467"	"346681.595696761"	"1453069.90001134"	"24219.0428294666"	"2379718.79527641"	"25.927360485657"	"78.1971686033692"	"98.258"	"6.62"	"9.19803181620623E-13"	"9.3247440483621E-12"
"6376"	"Phenobarbital"	"C12 H12 N2 O3"	"Full match"	"No results"	"No results"	"Full match"	""	"232.08463"	"1.552"	"6527364.6532208"	"3"	"0"	"0"	""	""	""	"NoMSn"	"18075.7330848449"	"7953.3410820262"	"18138.4603381769"	"16088.9196815025"	"1549149.49089055"	"453893.096193257"	"316090.555130837"	"686981.639219437"	"201264.616995667"	"434370.86147475"	"266871.232944199"	"273736.282680858"	"241826.024304262"	"292003.989821761"	"258075.532952923"	"110282.227863475"	"2328551.36302438"	"6527364.6532208"	"1075006.41025612"	"4440922.80180461"	"366157.480497356"	"552273.713362105"	"161865.023640765"	"25584.033356459"	"69487.0456404458"	"87078.8862000351"	"16854.2759423149"	"55656.0426576813"	"51597.150054341"	"422993.087728326"	"17082.3263831737"	"282870.13625131"	"32.096855735262"	"182.904006579726"	"16.559"	"4.05"	"5.25587718657878E-08"	"2.10420225994185E-07"
