"Compounds ID"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: Metabolika Search"	"Annotation Source: ChemSpider Search"	"FISh Coverage"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# Metabolika Pathways"	"Metabolika Pathways"	"mzCloud Best Match"	"mzCloud Best Sim. Match"	"MS2"	"Area: SCBIBlank4_1.raw (F34)"	"Area: SERCBLANK_2.raw (F35)"	"Area: TRB00001_Blank_1.raw (F36)"	"Area: UMB00001_Blank_1.raw (F37)"	"Area: SB00114_QUERRU_actual.raw (F1)"	"Area: SB00115_QUERRU.raw (F2)"	"Area: SB00116_QUERRU.raw (F3)"	"Area: SB00117_QUERRU.raw (F4)"	"Area: SB00119_QUERRU.raw (F5)"	"Area: SB00121_QUERRU.raw (F6)"	"Area: SB00124_QUERRU.raw (F7)"	"Area: SB00207_QUERRU.raw (F8)"	"Area: SB00232_QUERRU.raw (F9)"	"Area: SBP00000_QUERRU.raw (F10)"	"Area: SR00147_QUERRU.raw (F11)"	"Area: SR00155_QUERRU.raw (F12)"	"Area: SR00161_QUERRU.raw (F13)"	"Area: SR00165_QUERRU.raw (F14)"	"Area: SRP00001_QUERRU.raw (F15)"	"Area: TR00015_QUERRU.raw (F16)"	"Area: TR00018_QUERRU.raw (F17)"	"Area: TR00022_QUERRU.raw (F18)"	"Area: TR00023_QUERRU.raw (F19)"	"Area: TR00024_QUERRU.raw (F20)"	"Area: TRP00001_QUERRU.raw (F21)"	"Area: UM00000_QUERRU.raw (F22)"	"Area: UM00009_QUERRU.raw (F23)"	"Area: UM00010_QUERRU.raw (F24)"	"Area: UM00033_QUERRU.raw (F25)"	"Area: UM00034_QUERRU.raw (F26)"	"Area: UM00036_QUERRU.raw (F27)"	"Area: UM00057_QUERRU.raw (F28)"	"Area: UM00079_QUERRU.raw (F29)"	"Area: UM00094_QUERRU.raw (F30)"	"Area: UM00117_QUERRU.raw (F31)"	"Area: UM00121_QUERRU.raw (F32)"	"Area: UMP0001_QUERRU.raw (F33)"	"Group Area: Control"	"Group Area: Sample"	"Group CV [%]: Control"	"Group CV [%]: Sample"	"Ratio: (Sample) / (Control)"	"Log2 Fold Change: (Sample) / (Control)"	"P-value: (Sample) / (Control)"	"Adj. P-value: (Sample) / (Control)"
"5960"	"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol"	"C29 H46 O"	"Full match"	"No results"	"Full match"	"Full match"	""	"410.35479"	"17.416"	"7324629.93118863"	"6"	"0"	"5"	"Plant sterol biosynthesis;Superpathway of cholesterol biosynthesis;Cholesterol biosynthesis I;Cholesterol biosynthesis III (via desmosterol);Other"	""	""	"NoMSn"	"153603.324323446"	"65841.6235943071"	"102861.077567381"	"448346.691843158"	"96413.7205845453"	"166668.142571215"	"137504.943301204"	"271773.78590671"	"200058.711790798"	"136586.446517102"	"457883.70265132"	"298078.389241869"	"401690.73377431"	"2226425.58410693"	"470861.874220917"	"1754583.08563899"	"3007276.99582108"	"1174481.33581412"	"771547.820347047"	"144391.401230735"	"110632.244425191"	"107395.88392668"	"186339.07593158"	"343667.158933059"	"3048924.29095007"	"2919189.58314037"	"843366.181646414"	"543648.571454855"	"677982.48131482"	"1871146.70995826"	"2104653.11378349"	"2261132.79750541"	"1935459.7108726"	"3195180.4210009"	"7324629.93118863"	"2815265.16438166"	"2919189.58314037"	"128232.200945414"	"677982.48131482"	"90.4222917490917"	"112.716645111526"	"5.287"	"2.40"	"0.0213247455672744"	"0.0359600573202348"
"6392"	"4-Methoxybenzaldehyde"	"C8 H8 O2"	"Full match"	"Full match"	"Partial match"	"Partial match"	""	"136.05236"	"11.843"	"7265164.96643403"	"5"	"2"	"2"	"Anaerobic aromatic compound degradation (Thauera aromatica);Other"	"72.7"	""	"PreferredDDA"	"141848.743193339"	"68582.3780418227"	"83267.2562134076"	"116760.096708659"	"6555147.52818253"	"2251513.33044613"	"1001476.23709844"	"321376.737774446"	"252000.855479339"	"832155.713140612"	"719059.027947712"	"7265164.96643403"	"1326428.59101663"	"2811165.90606896"	"125147.438779857"	"524167.543710379"	"4480568.85616748"	"658010.007519186"	"5466720.54409438"	"308097.305092744"	"542901.560798425"	"101963.958291292"	"148417.559386145"	"60448.4862681049"	"332642.924991668"	"222301.324230628"	"289110.600037625"	"113933.176146401"	"526618.974841352"	"336154.546938313"	"259882.42889224"	"441458.73388923"	"437492.007990108"	"288328.37501039"	"460070.214624288"	"352660.491228204"	"222301.324230628"	"100013.676461033"	"437492.007990108"	"32.1833910191653"	"157.595131936667"	"4.374"	"2.13"	"8.45744447905819E-06"	"2.79802485935412E-05"
"5997"	"Phenylglyoxal"	"C8 H6 O2"	"Full match"	"No results"	"No results"	"Full match"	""	"134.03675"	"3.293"	"7256410.88059072"	"2"	"0"	"0"	""	""	""	"NoMSn"	"289738.420405105"	"270744.768165072"	"21754.5404420091"	"160596.455362796"	"384029.750275894"	"310960.621754897"	"330268.891417556"	"382600.372971799"	"7256410.88059072"	"1898097.35218371"	"2662052.37781796"	"436133.058444065"	"1014705.91408439"	"1175509.68749825"	"105949.685896492"	"396082.541907111"	"1786415.00500711"	"36767.3459875039"	"590884.637261347"	"27176.272124766"	"26650.0490795426"	"306200.292528542"	"356988.705443395"	"360665.988918758"	"538297.219065719"	"527580.907786029"	"232214.950978898"	"208963.621935173"	"286415.817609313"	"302854.627103897"	"2059218.23204507"	"294937.247026488"	"1974955.15652528"	"259157.805945071"	"6698845.9661568"	"21940.9208780673"	"527580.907786029"	"215670.611763934"	"382600.372971799"	"66.3624981513037"	"164.04774791841"	"1.774"	"0.83"	"0.143819088211248"	"0.2085820914372"
"6019"	"Glutathione"	"C20 H32 N6 O12 S2"	"Full match"	"No results"	"Full match"	"Full match"	""	"612.15179"	"0.914"	"7229348.74551928"	"1"	"0"	"4"	"Other"	""	""	"NoMSn"	"16933.8313261751"	"29674.0515489844"	"9650.66015196605"	"3715.61040092692"	"2296055.39284317"	"1132649.04896676"	"1616930.35866653"	"2321349.7730515"	"1569062.66634747"	"3766404.28823385"	"1572405.32554327"	"4430045.7711938"	"7229348.74551928"	"2590122.63565501"	"1562815.35635021"	"838596.976772251"	"1248580.6260944"	"1736834.15456011"	"330432.309561742"	"1891443.08304271"	"3043549.1756035"	"6287809.48750977"	"2014935.33964745"	"2430516.48660412"	"2796841.28600023"	"146742.434479084"	"349312.382620548"	"444518.7780665"	"171135.837363056"	"236171.537097205"	"527697.465567618"	"132009.847126729"	"78102.3508350983"	"127891.086044205"	"104420.043852244"	"38791.5300694519"	"146742.434479084"	"13292.2457390706"	"1562815.35635021"	"74.569730661722"	"104.963775840938"	"117.573"	"6.88"	"0.000358676420278173"	"0.000821877306345994"
"6061"	"N-(D-glucopyranosyl)nicotinate"	"C12 H15 N O7"	"Full match"	"No results"	"No results"	"Full match"	""	"285.08499"	"1.175"	"7138427.93213167"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"10823.4086480113"	"41123.3561141115"	"13127.031758904"	"4812.10728194459"	"2314218.01963188"	"6068641.96416819"	"350555.070856823"	"1043645.35764316"	"2794869.41169937"	"7138427.93213167"	"2259035.19225367"	"2493494.70893218"	"2822260.58171335"	"3073459.59202271"	"2737331.00999842"	"577884.993446815"	"2118743.471836"	"4183216.0153048"	"4914053.13129344"	"2154419.91503731"	"3503654.19757445"	"4240926.40730473"	"5974688.13562584"	"4189895.70956811"	"6394928.44122296"	"577006.199735945"	"778468.466405741"	"502558.342161272"	"1099763.6472621"	"1145460.76352713"	"1957647.66810158"	"766149.807183007"	"515033.873286606"	"395968.216261219"	"310688.583264079"	"824301.748229052"	"577006.199735945"	"11975.2202034577"	"2154419.91503731"	"92.4525957290104"	"80.9615184597757"	"179.906"	"7.49"	"0.000578360926080708"	"0.00126729724823205"
"6107"	"N-methylethanolamine phosphate"	"C3 H10 N O4 P"	"Full match"	"No results"	"Full match"	"Full match"	""	"155.03469"	"2.724"	"7054118.95855031"	"1"	"0"	"6"	"Adenosylcobalamin biosynthesis II (aerobic);Adenosylcobalamin biosynthesis I (anaerobic);Superpathway of L-threonine metabolism;Other"	""	""	"NoMSn"	"294562.177992434"	"307160.54731387"	"417871.14113039"	"762541.351230503"	"735826.478673549"	"787757.940153759"	"704045.244432129"	"800506.897932115"	"811702.026549894"	"785220.44499212"	"679720.889354303"	"612892.936182903"	"443545.944286114"	"324525.647957683"	"191048.944679938"	"164809.573125937"	"209670.94157025"	"32983.1575373609"	"560347.714250238"	"111419.245821111"	"542671.30817005"	"433584.742841863"	"503024.466423221"	"81056.0962960852"	"29784.6693432367"	"628727.857559683"	"3778514.50698154"	"3018405.45141594"	"1836137.6156447"	"3677809.99525692"	"1218666.68117634"	"2519860.33415131"	"3431002.00992564"	"1324557.58330669"	"7054118.95855031"	"5598567.0553811"	"628727.857559683"	"362515.84422213"	"679720.889354303"	"49.0374743849856"	"125.08380926351"	"1.875"	"0.91"	"0.173986503573897"	"0.246655948809757"
"6586"	"pA"	"C8 H10 O4"	"Full match"	"No results"	"No results"	"Full match"	""	"170.05766"	"0.752"	"6981886.72733318"	"2"	"0"	"0"	""	""	""	"NoMSn"	"33826.8143738712"	"50348.8096357782"	"75697.5282331124"	"13438.5746058579"	"5057373.5886445"	"4581555.16224518"	"4874868.43308233"	"4425626.42484316"	"4172146.28718025"	"4011188.87991172"	"4629501.30392502"	"4267811.97048786"	"4744820.85989973"	"4674949.44305786"	"5104005.70632185"	"5386932.4297599"	"6214821.69761182"	"6158539.25148586"	"6981886.72733318"	"4786545.38864196"	"3637202.90977153"	"3826923.87796324"	"5708419.49123548"	"4353954.80408347"	"4460141.12730371"	"1595188.7083983"	"3517596.5427539"	"3373789.92734162"	"1366064.02431324"	"3792590.31432085"	"3740673.35878788"	"2767303.99686008"	"2059155.49815923"	"2423211.39695628"	"1650081.06544923"	"3402301.00575147"	"1595188.7083983"	"42087.8120048247"	"4267811.97048786"	"60.782577485978"	"34.5541716179952"	"101.403"	"6.66"	"0.000789006469044316"	"0.00168988698966954"
"6247"	"trans-Glutaconic acid"	"C5 H6 O4"	"Full match"	"No results"	"Partial match"	"Full match"	""	"130.02651"	"0.860"	"6781793.29632336"	"1"	"0"	"4"	"Other"	""	""	"PreferredDDA"	"8769.93172900215"	"12887.95487649"	"16854.9660270594"	"7208.61153771917"	"277110.916923976"	"220677.501399695"	"170495.193018615"	"332181.45854562"	"291694.571658495"	"412177.578177792"	"402307.235680452"	"767942.653141488"	"313731.824930284"	"454023.094112761"	"395509.242123935"	"232229.776189747"	"128083.615790409"	"225672.411414485"	"861740.032244377"	"2365257.72389196"	"1463693.23969569"	"1985696.21911203"	"1938514.71209161"	"2361298.520827"	"6781793.29632336"	"83908.3218832897"	"71094.6446737997"	"141972.965558284"	"24660.0188143637"	"109894.130767711"	"63042.9460520824"	"168822.251070374"	"36878.1842032967"	"87544.1848945463"	"133615.837341974"	"89339.2720489194"	"83908.3218832897"	"10828.9433027461"	"232229.776189747"	"37.9506128176743"	"180.936683135255"	"21.445"	"4.42"	"1.5412876922286E-08"	"9.10868652126478E-08"
"7022"	"N-methylethanolamine phosphate"	"C3 H10 N O4 P"	"No results"	"No results"	"Full match"	"Full match"	""	"155.03473"	"0.640"	"6738767.28506306"	"1"	"0"	"6"	"Adenosylcobalamin biosynthesis II (aerobic);Adenosylcobalamin biosynthesis I (anaerobic);Superpathway of L-threonine metabolism;Other"	""	""	"NoMSn"	"151469.968225451"	"1962.74167628181"	"273652.061242825"	"1603605.33324549"	"5257375.16628182"	"3715218.66612685"	"2782932.14892983"	"2881362.06675523"	"3771251.08978031"	"2957135.45804265"	"2962236.74686152"	"5594847.87512377"	"5219613.53772439"	"1851883.88565951"	"2178540.10562664"	"3390783.48238139"	"2495396.22332931"	"2145651.58796902"	"1945133.89872626"	"1723607.30372463"	"1701538.13931445"	"967436.033457206"	"938822.73692442"	"1931354.34008244"	"1287527.80851178"	"6738767.28506306"	"885930.016058998"	"840231.336754737"	"2182935.00052925"	"3706653.88738548"	"2206968.33393524"	"2736256.78827535"	"6461008.09196943"	"2436948.95703387"	"6560027.30774467"	"1888276.93556168"	"6738767.28506306"	"212561.014734138"	"2495396.22332931"	"145.570451207569"	"58.5620741405819"	"11.740"	"3.55"	"0.11059522261766"	"0.16507798903289"
"6289"	"o-Succinylbenzoate"	"C11 H10 O5"	"Full match"	"No results"	"Full match"	"Full match"	""	"222.05291"	"7.157"	"6717394.39484426"	"1"	"0"	"13"	"Superpathway of chorismate metabolism;Other"	""	""	"NoMSn"	"30225.5008305331"	"21727.9190492382"	"34472.3106192003"	"21505.9279477915"	"79810.5590619257"	"134726.651590357"	"239021.572200499"	"202350.726037397"	"378181.49008946"	"474770.95551949"	"242982.076813051"	"1073944.95104789"	"172056.460023582"	"326462.55172762"	"110746.948768415"	"82440.6252662501"	"257950.054998938"	"346459.759862617"	"530024.478878801"	"50810.4525916213"	"113190.278551942"	"56287.3581611564"	"77458.9406053428"	"191945.116861715"	"130568.386919927"	"667422.790634041"	"103005.65308909"	"54081.976580417"	"847290.353051132"	"34916.3319586861"	"45739.4492403023"	"229463.714804008"	"2428067.49860547"	"438193.219926022"	"6717394.39484426"	"466929.227325745"	"667422.790634041"	"25976.7099398857"	"229463.714804008"	"23.8474745467169"	"219.488691490621"	"8.833"	"3.14"	"1.35064901396737E-09"	"9.91819872943202E-09"
"6292"	"(9Z)-9-Octadecenamide"	"C18 H35 N O"	"Full match"	"No results"	"No results"	"Full match"	""	"281.27185"	"19.413"	"6715161.26372566"	"2"	"0"	"0"	""	""	""	"NoMSn"	"2170859.87353988"	"205717.522424767"	"831520.322672757"	"388142.729174333"	"4948115.92078397"	"4349993.2138857"	"6091208.77634233"	"4329748.581385"	"3881325.0625409"	"3838374.80873434"	"6715161.26372566"	"4097658.04486471"	"4700738.68094686"	"2572440.89699023"	"917996.680201458"	"948048.732966165"	"818544.090957733"	"490689.198722792"	"1981540.73515785"	"762940.019639717"	"960705.47418322"	"647488.463015905"	"1086626.41809047"	"783122.855587264"	"1254377.2325583"	"648112.939243081"	"457549.799413752"	"517819.945195326"	"341147.176840577"	"285580.949826683"	"507051.903290726"	"742622.48511287"	"390023.76836694"	"493516.767928952"	"1345189.52672108"	"566312.959507293"	"648112.939243081"	"609831.525923545"	"917996.680201458"	"98.7314943980511"	"99.3871959543881"	"1.505"	"0.59"	"0.281108195317113"	"0.37651152113254"
"6301"	"(E)-p-coumaric acid"	"C9 H8 O3"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"164.04735"	"5.797"	"6696204.99117086"	"3"	"0"	"6"	"Superpathway of scopolin and esculin biosynthesis;Superpathway of chorismate metabolism;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of 4-hydroxybenzoate biosynthesis (yeast);Superpathway of aromatic amino acid biosynthesis;Other"	""	""	"NoMSn"	"18440.4521711245"	"15721.0431261125"	"68015.0016374853"	"65365.1185730602"	"205555.271606084"	"193656.024371735"	"311132.59727167"	"124539.275943746"	"127938.79019877"	"238991.573469105"	"136789.074466933"	"227893.488270633"	"275271.025752531"	"106127.606397046"	"209103.468875008"	"264914.063862343"	"6696204.99117086"	"327391.428899225"	"4046388.48235896"	"489136.89664133"	"189297.660373825"	"261179.101451154"	"201932.33385327"	"186073.673875748"	"260215.156664664"	"147779.200819184"	"242289.803258061"	"242697.192692206"	"86215.6844051445"	"165262.025305134"	"326193.961609015"	"162867.863084333"	"109610.541936249"	"131097.307425862"	"22412.4960692187"	"121130.70188802"	"147779.200819184"	"41902.7853720923"	"201932.33385327"	"68.4817688680522"	"252.327835963107"	"4.819"	"2.27"	"0.0108801266320688"	"0.0190944366810432"
"7541"	"2-Hydroxy-3-oxobutyl phosphate"	"C4 H9 O6 P"	"Full match"	"No results"	"No results"	"Full match"	""	"184.01356"	"6.367"	"6625250.88560848"	"1"	"0"	"0"	""	""	""	"NoMSn"	"13582.5515951857"	"10952.9031919676"	"13354.5486793091"	"27746.9708827435"	"1670805.66568556"	"777149.684431049"	"937615.235762392"	"2798360.92126307"	"41953.7287481611"	"17441.9135868213"	"2143892.55190153"	"3650731.55196854"	"3261661.83900796"	"1394326.25920101"	"4910201.76226671"	"4444723.19181523"	"515868.252850479"	"365061.351339629"	"6625250.88560848"	"964336.916414914"	"1316339.57306412"	"1320467.06435547"	"1349630.06748603"	"891458.026047218"	"1515158.51878914"	"20759.4117540581"	"676150.47510979"	"616125.358736801"	"18499.5644366216"	"323116.339142655"	"29428.7545185714"	"60832.7919085532"	"33907.5749671249"	"14333.6875823268"	"14944.7951855448"	"38858.1774422521"	"20759.4117540581"	"13468.5501372474"	"777149.684431049"	"46.62929929179"	"126.15069319034"	"57.701"	"5.85"	"3.08081909691001E-08"	"1.7252586942696E-07"
"6348"	"(all-E)-Phytoene"	"C40 H64"	"Full match"	"No results"	"Full match"	"Full match"	""	"544.50087"	"19.114"	"6621929.91277342"	"3"	"0"	"3"	"Other"	""	""	"PreferredDDA"	"124729.674912165"	"78506.547469496"	"94966.5606624974"	"81953.0854013388"	"110464.318620811"	"109759.374227631"	"106332.329284423"	"124890.614925271"	"915534.48402904"	"198520.691570184"	"3833997.91187593"	"106671.997683901"	"345437.867757221"	"782868.478300871"	"1084759.82450257"	"1006560.94680087"	"1127070.76363895"	"2878021.19404408"	"183020.881294636"	"102669.659392008"	"97331.9472119273"	"104583.597455468"	"98021.4357140395"	"101853.989866237"	"2094123.98880224"	"6621929.91277342"	"506113.189415592"	"148989.264600254"	"1494574.38352557"	"1136512.95117953"	"714733.876929185"	"3601848.69235158"	"2842234.09709175"	"407271.23632355"	"293614.037293529"	"283124.788210468"	"6621929.91277342"	"88459.8230319181"	"407271.23632355"	"22.1221101822359"	"143.009240432466"	"4.604"	"2.20"	"4.25733429582111E-07"	"1.85056162015045E-06"
"6400"	"N-methylethanolamine phosphate"	"C3 H10 N O4 P"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"155.03476"	"4.080"	"6534743.6299118"	"1"	"0"	"6"	"Adenosylcobalamin biosynthesis II (aerobic);Adenosylcobalamin biosynthesis I (anaerobic);Superpathway of L-threonine metabolism;Other"	""	""	"NoMSn"	"189882.641694485"	"209482.817519856"	"256166.395232106"	"954064.281204503"	"571435.325177536"	"90944.586514079"	"429736.122379102"	"570187.913257361"	"471464.762352342"	"503377.640505669"	"51616.4140547598"	"362809.462217223"	"399856.436816969"	"154241.469156157"	"141366.840296901"	"139418.340999607"	"145766.436011292"	"220516.534471635"	"336564.961520959"	"267631.707202688"	"252070.581210965"	"175224.452737643"	"257480.902450527"	"281724.407082218"	"217816.566334244"	"554386.259459647"	"1735961.59793206"	"1907858.80311907"	"1543082.08036331"	"6534743.6299118"	"5466592.10237031"	"1177549.7474925"	"3394535.93805691"	"2287720.79470309"	"3582190.12852958"	"4031498.22320045"	"554386.259459647"	"232824.606375981"	"429736.122379102"	"91.6568433900893"	"139.417613871426"	"1.846"	"0.88"	"0.272926616284001"	"0.366837231617834"
"6414"	"Betulin"	"C30 H50 O2"	"Full match"	"No results"	"Partial match"	"Full match"	""	"442.38121"	"16.670"	"6503617.74939883"	"13"	"0"	"6"	"Plant sterol biosynthesis;Superpathway of cholesterol biosynthesis;Cholesterol biosynthesis I;Cholesterol biosynthesis III (via desmosterol);Other"	""	""	"NoMSn"	"90027.3940988174"	"58084.9868688939"	"75608.5103956643"	"120154.952447036"	"67905.5986264687"	"76753.5404972228"	"69886.1445655206"	"642074.576529837"	"143346.340521654"	"6503617.74939883"	"93036.0933051646"	"81208.0675771768"	"105296.27158312"	"409711.58292029"	"66668.5051819209"	"604955.344820466"	"1534628.75846416"	"75687.3325984882"	"157461.912323939"	"82409.655970513"	"77686.8246724402"	"77691.3980220843"	"158437.926397007"	"171191.562520337"	"320819.552336131"	"251320.802980794"	"280859.658280398"	"251366.024339524"	"410892.898725261"	"219464.073551551"	"383675.643325657"	"885603.143345131"	"623723.338943876"	"215665.022702399"	"878346.951558543"	"310183.739862134"	"251320.802980794"	"82817.9522472408"	"219464.073551551"	"30.5550986415979"	"224.840753276519"	"2.650"	"1.41"	"0.000632143620768118"	"0.00137501218732131"
"8102"	"2595"	"C13 H20 O"	"Full match"	"No results"	"No results"	"Full match"	""	"192.15140"	"13.047"	"6486551.22933685"	"3"	"0"	"0"	""	""	""	"NoMSn"	"252188.450207137"	"102566.969650783"	"161897.561782582"	"1324940.1479508"	"76317.4561111907"	"40242.2784154743"	"93497.3012125318"	"248400.191688384"	"30585.3456722658"	"39344.6901086484"	"292161.094018403"	"282633.828345163"	"60477.0300645175"	"602712.620806604"	"59715.510241029"	"90867.6661503143"	"175153.914805008"	"44141.2196845454"	"921800.511215389"	"157658.076701492"	"203351.275044371"	"276926.739148642"	"190885.887193472"	"169552.036257808"	"264910.314428528"	"6486551.22933685"	"4281551.32715672"	"4542435.45562731"	"521111.944780721"	"778063.732878281"	"1066789.16573875"	"963405.084639318"	"1103163.83410211"	"889851.638180557"	"1303882.7677927"	"903131.456144716"	"6486551.22933685"	"207043.005994859"	"276926.739148642"	"125.898583036314"	"171.683577329487"	"1.338"	"0.42"	"0.742776340989976"	"0.827551655346057"
"6438"	"(+/-)-Methoprene"	"C19 H34 O3"	"Full match"	"No results"	"No results"	"Full match"	""	"310.25096"	"18.739"	"6460569.77834079"	"1"	"0"	"0"	""	""	""	"NoMSn"	"158155.3858564"	"103298.653408883"	"126425.219228031"	"175617.401135824"	"235135.997741516"	"191779.612571636"	"224288.843490512"	"185569.403764501"	"193305.789920538"	"128461.874783337"	"207538.270638662"	"175204.033410048"	"215141.248958758"	"224670.5145606"	"322246.490562607"	"163371.869744251"	"145310.696624661"	"169165.128338025"	"261983.663517082"	"125170.640549917"	"143780.954495357"	"117825.00117872"	"141079.407481649"	"147029.727677049"	"251193.057942404"	"1239700.51587462"	"217122.556043408"	"217738.620250535"	"298479.046508359"	"284478.39241893"	"271928.14551713"	"3126818.57189709"	"395308.429516218"	"6460569.77834079"	"4369386.00522385"	"1073297.15500703"	"1239700.51587462"	"142290.302542215"	"217738.620250535"	"22.9156387302675"	"194.870823929866"	"1.530"	"0.61"	"0.00106656406610422"	"0.00222846105783394"
"6486"	"D-Sphingosine"	"C18 H37 N O2"	"Full match"	"Full match"	"Partial match"	"Partial match"	""	"299.28254"	"13.176"	"6364241.25433057"	"1"	"2"	"1"	"Other"	"84.9"	""	"PreferredDDA"	"1670489.45832952"	"1162819.29522792"	"125510.576793627"	"98891.8673616011"	"2031537.54468393"	"49111.383955391"	"2028173.89260573"	"75966.2164633838"	"71680.1771164217"	"62828.2707151536"	"1877748.45717708"	"61968.214534566"	"1860073.61413101"	"2001960.96172035"	"1267656.26455395"	"1261176.8396847"	"1377674.00317828"	"1331347.84385199"	"73409.0495723819"	"37845.3489343442"	"2273755.10554402"	"2216327.16338714"	"2459209.48061978"	"39404.0605395453"	"2386290.15923804"	"5480746.80627383"	"5996462.75552393"	"5772677.99858614"	"4466297.49737917"	"4942694.12471038"	"6303357.46500819"	"6364241.25433057"	"5928413.48173144"	"5768393.26540122"	"5856201.22227034"	"5141403.64276277"	"5480746.80627383"	"644164.936010773"	"2031537.54468393"	"102.193987619189"	"83.0057009277185"	"3.154"	"1.66"	"0.237582658417968"	"0.324567503209632"
"6492"	"Citral"	"C10 H16 O"	"Full match"	"No results"	"No results"	"Full match"	""	"152.12006"	"9.047"	"6353887.60853509"	"17"	"0"	"0"	""	""	""	"PreferredDDA"	"109437.540254647"	"85087.2857771732"	"147896.168197397"	"20177.3643661464"	"652367.186294302"	"1071340.95831099"	"119922.931383283"	"479407.251816725"	"1614177.75270635"	"2187807.00650994"	"404553.161600283"	"1945233.12399909"	"814680.02590517"	"1003646.46800018"	"311620.624971585"	"205649.009051163"	"410468.30929242"	"1097987.74173969"	"2329490.34919434"	"3665906.90614618"	"952139.696367134"	"6353887.60853509"	"3454093.79030376"	"2732084.76672688"	"5998002.31174566"	"861674.637429263"	"1372225.20001046"	"933007.821457357"	"2095277.4172301"	"1124198.71804258"	"652095.685814314"	"351205.657428206"	"927086.371328654"	"1129511.69197987"	"781286.556232862"	"885251.252213488"	"861674.637429263"	"97262.4130159099"	"952139.696367134"	"59.1581102838775"	"98.5641386729072"	"9.789"	"3.29"	"0.00561210737854819"	"0.0102918518699254"
"6497"	"Hypoxanthin"	"C5 H4 N4 O"	"Full match"	"No results"	"Partial match"	"Full match"	""	"136.03836"	"0.880"	"6348420.84065693"	"4"	"0"	"5"	"Superpathway of purine nucleotide salvage;Other"	""	""	"NoMSn"	"17946.5743572594"	"91016.3306503479"	"14535.85497978"	"5170.70612636175"	"217457.646463517"	"110900.66487033"	"142416.616619875"	"86646.2869454109"	"78645.923960898"	"290358.116371875"	"88741.0706181126"	"180916.439943697"	"90484.5605432774"	"126321.110104646"	"77584.2954313172"	"111837.803306551"	"167839.297008138"	"104643.74227442"	"313794.186809689"	"1004348.51957488"	"6348420.84065693"	"115569.553753232"	"288688.980393142"	"222102.76416828"	"2083388.11522977"	"38041.367863123"	"21040.0013527132"	"36959.1970846995"	"55008.3996995107"	"21329.5815540386"	"56041.3177912706"	"101252.959748201"	"48306.3615888119"	"41288.3279869431"	"64316.6940344305"	"25814.6048331984"	"38041.367863123"	"16241.2146685197"	"101252.959748201"	"123.114521314927"	"292.792105784082"	"6.234"	"2.64"	"0.0466867908726428"	"0.0747162210805678"
"7644"	"D-PANTOTHENIC ACID"	"C9 H17 N O5"	"Full match"	"No results"	"Full match"	"Full match"	""	"219.11068"	"0.816"	"6338082.61027237"	"1"	"0"	"5"	"Other"	""	""	"NoMSn"	"140067.19380072"	"32132.9479734358"	"133526.231699787"	"25698.1908902428"	"4220399.04585329"	"3998149.52035527"	"3445984.62469146"	"2967286.80946222"	"2319373.04093798"	"3949245.58286972"	"2671748.309229"	"2800224.67381409"	"4792152.44956664"	"3899849.07074079"	"2180903.73701671"	"1625668.08478903"	"2134937.10945627"	"2890542.07759213"	"6338082.61027237"	"2289066.31588148"	"2885322.88468422"	"1915277.72139566"	"2198655.09402519"	"1255825.90675004"	"3892359.20008796"	"380653.339825912"	"680665.766638948"	"657013.07018009"	"205244.240724023"	"512436.430435539"	"834651.146711874"	"1030297.13839604"	"142863.474665636"	"904164.631925832"	"317857.235888975"	"462256.145881599"	"380653.339825912"	"82829.5898366112"	"2180903.73701671"	"75.3085353322591"	"72.7299355717275"	"26.330"	"4.72"	"0.00298745773108227"	"0.00572979641313198"
"8151"	"O-(3-Carboxypropanoyl)homoserine"	"C8 H13 N O6"	"Full match"	"No results"	"Full match"	"Full match"	""	"219.07429"	"0.718"	"6255794.5455167"	"1"	"0"	"7"	"Other"	""	""	"NoMSn"	"39577.9804327701"	"27624.5321968135"	"30026.5552781735"	"12658.6070658276"	"4090939.10542797"	"3451961.9529155"	"2192241.79704045"	"2723984.39438115"	"2238102.19245777"	"3533220.14648947"	"1635487.98856311"	"3057651.4934148"	"3487060.82902468"	"3127458.40171759"	"1649707.81550182"	"1415436.12891677"	"2072023.36508401"	"2450061.12973263"	"6255794.5455167"	"2392622.97842066"	"3376075.1784754"	"2740013.85907642"	"2880326.64860845"	"2483481.57318374"	"5168289.46168427"	"511775.585761285"	"712323.515082013"	"865844.154894779"	"793209.842095922"	"838523.151003703"	"1055583.12837522"	"1546848.31589578"	"867278.542076496"	"1331361.89829556"	"1771134.14897801"	"753976.448395038"	"511775.585761285"	"28825.5437374935"	"2192241.79704045"	"40.5636533359881"	"60.716509815556"	"76.052"	"6.25"	"4.20392592588714E-05"	"0.000118448221069719"
